video_id,title,channel,channel_id,institution,institution_type,official_status,credibility_note,published_at,duration_sec,view_count,like_count,comment_count,description,url,form,content_type,is_investment_related,is_risk_safety_related,matched_investment_keywords,matched_risk_keywords,subscribers,published_date,year,days_since,vpd,engagement_rate,views_per_sub
K0q12BUSM48,증권회사의 「주식매매 내부통제시스템」점검결과 개선방안,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2018-08-02T05:46:28Z,282,155,1,0,"2018년8월2일 김도인 부원장보
정례브리핑_증권회사의 「주식매매 내부통제시스템」점검결과 개선방안",https://www.youtube.com/watch?v=K0q12BUSM48,롱폼,longform,1,0,"주식, 증권",,35300,2018-08-02,2018,2899.0,0.1,0.645,0.0044
GtN_Xe0LsQs,삼성증권 배당사고에 대한 검사결과,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2018-05-10T01:58:02Z,843,191,2,0,,https://www.youtube.com/watch?v=GtN_Xe0LsQs,롱폼,longform,1,0,"증권, 배당",,35300,2018-05-10,2018,2983.2,0.1,1.047,0.0054
WBaE1IDTqbY,"보이스피싱, 그 기묘한 이야기 - 2.  검찰 금융감독원 사칭편",금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2018-05-02T06:22:12Z,272,8409,51,4,"(정부기관이라며 자금이체를 요구하면 보이스피싱을 의심!)

□ 여교사가 자신의 계좌가 범죄에 연루되었다는 검찰을 사칭한 사기범의 전화를 받고, 자금을 편취당하는 이야기

 → 피해자가 대포통장 관련 범죄에 연루되었다며 협박한 후, 자금을 안전하게 보관해주겠다며 금융감독원 건물 앞으로 현금을 인출해 오도록 유인",https://www.youtube.com/watch?v=WBaE1IDTqbY,롱폼,longform,1,1,계좌,"사기, 피해, 보이스피싱",35300,2018-05-02,2018,2991.0,2.8,0.654,0.2382
mFEVhaaZabQ,"보이스피싱, 그 기묘한 이야기 - 3.  대포통장편",금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2018-05-02T06:22:12Z,270,3683,24,0,"(채용을 이유로 계좌 비밀번호 등 요구시 보이스피싱 의심!)

□ 통장, 체크카드 등 개인금융정보를 취직회사에 제공한 20대 남성 구직자가 대포통장 사기에 연루된 이야기

 → 개인금융정보를 이용하여 피해자의 통장을 대포통장으로 악용하는 한편, 대포통장 인출책으로까지 이용",https://www.youtube.com/watch?v=mFEVhaaZabQ,롱폼,longform,1,1,계좌,"사기, 피해, 보이스피싱",35300,2018-05-02,2018,2991.0,1.2,0.652,0.1043
W2xmS1-6zUE,삼성증권 배당 착오입력에 대한 대응방안,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2018-04-09T08:20:13Z,1008,86,2,1,,https://www.youtube.com/watch?v=W2xmS1-6zUE,롱폼,longform,1,0,"증권, 배당",,35300,2018-04-09,2018,3013.9,0.0,3.488,0.0024
0LjQo5PWNz4,[30초] 금융감독원 무료금융자문 연금저축어드바이저,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2018-03-13T08:25:43Z,29,285,2,0,,https://www.youtube.com/watch?v=0LjQo5PWNz4,쇼츠(60s이하),shorts,1,0,연금,,35300,2018-03-13,2018,3040.9,0.1,0.702,0.0081
U4ft9qtSIVg,이건희 차명계좌 검사결과,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2018-03-05T06:06:57Z,178,105,2,0,,https://www.youtube.com/watch?v=U4ft9qtSIVg,쇼츠추정(61-180s),shorts_estimated,1,0,계좌,,35300,2018-03-05,2018,3049.0,0.0,1.905,0.003
hXCimXWPBCs,초·중·고 대상 금융교육 동영상 클립_(초등5편) 부자는 건전하게 투자한대요!,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2018-02-07T00:23:03Z,236,4071,11,8,,https://www.youtube.com/watch?v=hXCimXWPBCs,롱폼,longform,1,0,투자,,35300,2018-02-07,2018,3075.2,1.3,0.467,0.1153
9fNjX1Q0HcE,"수능 이후 고3 졸업예정자를 위한 금융교육 동영상 _ (3편) 저축 vs 투자? 처음 번 내 돈, 어떻게 관리할까?",금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2017-12-20T06:04:54Z,409,2893,18,0,"#금감원 #금융감독원 #고등학생 #고3 #수능 #돈관리 #중요성 #머니 #MONEY #금융시장 #자금관리 #경제 #금융 #저축 #투자 #재무설계 #사회초년생 #금융상품 #자금관리 #재무설계

• 알뜰한 자금관리와 재무설계의 중요성

• 다양한 금융시장과 상품(저축 vs 투자 등)

• 투자하려면 공부부터(투자의 자기 책임 원칙 등)",https://www.youtube.com/watch?v=9fNjX1Q0HcE,롱폼,longform,1,0,투자,,35300,2017-12-20,2017,3124.0,0.9,0.622,0.082
EY17EgEUAGY,"미래유망직업보고서 금융인을 꿈꿔라 -  2부 금융 투자의 달인들 (펀드매니저, IB 직업 탐구)",금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2017-12-20T01:10:20Z,1714,3232,33,2,"금융인을 꿈꿔라! 2부에서는 '펀드매니저'와 'IB 뱅커'에 대한 직업을 알아봅니다.

실제 펀드매니저를 직접 만나 기업탐방, 해외 출장 중 재미있는 에피소드 등을 소개합니다.
또한 펀드의 개념, 역사 등을 알기 쉽게 설명함으로써 펀드에 대한 전반적인 이해도 도울 수 있는 교육자료가 될 수 있습니다.

또한 IB 뱅커와의 인터뷰를 통해 IB 업무사례(기업공개, 증자, 회사채 발행, M&A 등) 등 IB 뱅커의 업무를 알아보고
기업과 투자자의 자금중개자로서 IB 뱅커의 역할과 타 금융 직종과의 차별성, 비젼 등을 살펴봅니다.

#금융감독원 #펀드매니저 #투자은행",https://www.youtube.com/watch?v=EY17EgEUAGY,롱폼,longform,1,0,"투자, 펀드",,35300,2017-12-20,2017,3124.2,1.0,1.083,0.0916
YS6F-76P7Zk,[금융감독원] 상호금융권 숨은 계좌도 내계좌한눈에 ♡,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2017-12-19T06:36:19Z,28,709,5,0,"#내계좌한눈에 #상호금융권 #파인 #금융포털 #금융감독원 #수협 #신협 #농협 #새마을금고 #산림조합 #휴면계좌 #내보험찾아줌

상호금융권에 잠들어있는
3조 4천 억 원 !

내 계좌 한눈에 에서 깨워보세요 !

모든 금융계좌를
통합 조회할 수 있는 내 계좌 한눈에.

은행 및 보험 계좌와 대출정보는 물론

농협, 수협, 신협, 산림조합, 새마을금고 등
상호금융권 계좌도
한눈에 확인할 수 있습니다.

금융감독원 금융포털 '파인'의
'내 계좌 한눈에'에 접속,

본인 인증을 거쳐
원하는 권역의 계좌를
한눈에 조회할 수 있습니다.

1년 이상 거래가 없는 비활동성 여부,
계좌번호, 상품명, 잔고, 개설일, 만기일 등
계좌정보를 조회할 수 있습니다.

만기가 지난 예적금 계좌를 방치하면
약정금리보다 낮은 금리가 적용되고
대포통장 등 각종 금융사기에 악용 소지가 있으니까요.

내 계좌 한눈에로 확인하고
영업점에서 해지 신청하세요.

이제 상호금융권 미사용 계좌도
금융감독원 금융포털 '파인'의
'내 계좌 한눈에'로
찾아보세요 !",https://www.youtube.com/watch?v=YS6F-76P7Zk,쇼츠(60s이하),shorts,1,1,계좌,사기,35300,2017-12-19,2017,3125.0,0.2,0.705,0.0201
7gwkd6dXDu4,"[금융감독원] 수협, 신협, 농협, 새마을금고, 산림조합도, '내계좌 한눈에'로 보세요♡",금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2017-12-19T06:36:18Z,73,1901,6,0,"#내계좌한눈에 #상호금융권 #파인 #금융포털 #금융감독원 #수협 #신협 #농협 #새마을금고 #산림조합 #휴면계좌 #내보험찾아줌

상호금융권에 잠들어있는
3조 4천 억 원 !

내 계좌 한눈에 에서 깨워보세요 !

모든 금융계좌를
통합 조회할 수 있는 내 계좌 한눈에.

은행 및 보험 계좌와 대출정보는 물론

농협, 수협, 신협, 산림조합, 새마을금고 등
상호금융권 계좌도
한눈에 확인할 수 있습니다.

금융감독원 금융포털 '파인'의
'내 계좌 한눈에'에 접속,

본인 인증을 거쳐
원하는 권역의 계좌를
한눈에 조회할 수 있습니다.

1년 이상 거래가 없는 비활동성 여부,
계좌번호, 상품명, 잔고, 개설일, 만기일 등
계좌정보를 조회할 수 있습니다.

만기가 지난 예적금 계좌를 방치하면
약정금리보다 낮은 금리가 적용되고
대포통장 등 각종 금융사기에 악용 소지가 있으니까요.

내 계좌 한눈에로 확인하고
영업점에서 해지 신청하세요.

이제 상호금융권 미사용 계좌도
금융감독원 금융포털 '파인'의
'내 계좌 한눈에'로
찾아보세요 !",https://www.youtube.com/watch?v=7gwkd6dXDu4,쇼츠추정(61-180s),shorts_estimated,1,1,계좌,사기,35300,2017-12-19,2017,3125.0,0.6,0.316,0.0539
se4IF_8rQOA,[금융감독원] 보험금 청구할 때 필요한 3가지 !,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2017-11-30T08:50:50Z,160,3586,41,2,"보험금 청구할 때 필요한 꿀팁, 정리!

1.
보험금 청구하려면 진단서 등 증빙서류를 내셔야 하는데
원본 서류 준비하기 부담스럽죠.

100만원 이하 소액보험금이라면 증빙서류 사본제출 가능합니다.

온라인, 모바일 어플리케이션, Fax를 통해서
간편히 제출하실 수 있고요.

이제, 서류 준비하는 데 필요한 시간과 비용, 절약하세요.

2.
돌아가신 부모님의 빚이 있어도 사망보험금 청구!
상속을 포기하더라도
사망보험금은 보험수익자인 상속인의 고유재산이기 때문에 채권자가 압류할 수 없습니다.

다만, 사고로 돌아가신 경우
가해자 측 보험사가 지급하는 
위자료나 고인의 미래 수입 손해액은
상속을 포기하게 되면 받을 수 없다는 점 유의하세요.

3.
보험금 지급이 늦어질 땐, 가지급 제도를 활용하세요.

보험사가 지급 사유에 대한 조사 완료하기 전이라도
예상 보험금의 50% 범위에서 미리 지급하는 제도입니다.

보험 상품에 따라 가지급금 기준이 다를 수 있으니
약관을 꼭 확인하시기 바랍니다.
보험 계약자의 의사표현이 어려우실 때에 대비해
‘지정 대리 청구인 특약’을 활용하세요

보험 계약자가 보험금 직접 청구가 어려워질 경우
가족 등이 보험금을 대신 청구할 수 있도록
미리 대리청구인을 지정하는 건데요.

이미 보험에 가입한 후에라도 특약에 가입하여
대리 청구인을 지정할 수 있습니다!",https://www.youtube.com/watch?v=se4IF_8rQOA,쇼츠추정(61-180s),shorts_estimated,1,1,채권,유의,35300,2017-11-30,2017,3143.9,1.1,1.199,0.1016
RoAJkZ4uU6E,[30초] 보험금 청구할 때 필요한 4가지,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2017-11-30T08:47:12Z,31,291,1,0,"보허금 청구할 때 필요한 꿀팁, 정리!

1.
보험금 청구하려면 진단서 등 증빙서류를 내셔야 하는데
원본 서류 준비하기 부담스럽죠.

100만원 이하 소액보험금이라면 증빙서류 사본제출 가능합니다.

온라인, 모바일 어플리케이션, Fax를 통해서
간편히 제출하실 수 있고요.

이제, 서류 준비하는 데 필요한 시간과 비용, 절약하세요.

2.
돌아가신 부모님의 빚이 있어도 사망보험금 청구!
상속을 포기하더라도
사망보험금은 보험수익자인 상속인의 고유재산이기 때문에 채권자가 압류할 수 없습니다.

다만, 사고로 돌아가신 경우
가해자 측 보험사가 지급하는 
위자료나 고인의 미래 수입 손해액은
상속을 포기하게 되면 받을 수 없다는 점 유의하세요.

3.
보험금 지급이 늦어질 땐, 가지급 제도를 활용하세요.

보험사가 지급 사유에 대한 조사 완료하기 전이라도
예상 보험금의 50% 범위에서 미리 지급하는 제도입니다.

보험 상품에 따라 가지급금 기준이 다를 수 있으니
약관을 꼭 확인하시기 바랍니다.
보험 계약자의 의사표현이 어려우실 때에 대비해
‘지정 대리 청구인 특약’을 활용하세요

보험 계약자가 보험금 직접 청구가 어려워질 경우
가족 등이 보험금을 대신 청구할 수 있도록
미리 대리청구인을 지정하는 건데요.

이미 보험에 가입한 후에라도 특약에 가입하여
대리 청구인을 지정할 수 있습니다!",https://www.youtube.com/watch?v=RoAJkZ4uU6E,쇼츠(60s이하),shorts,1,1,채권,유의,35300,2017-11-30,2017,3143.9,0.1,0.344,0.0082
FOlUnZx3UaM,[성인금융교육] 19편 - 유사수신,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2017-11-01T04:45:17Z,132,519,6,0,"- 유사수신 사례 및 피해예방법 
고수익과 투자원금을 보장한다며 불특정다수인으로부터 자금을 받아 편취하는 유사수신 사례 피해예방법 안내",https://www.youtube.com/watch?v=FOlUnZx3UaM,쇼츠추정(61-180s),shorts_estimated,1,1,투자,피해,35300,2017-11-01,2017,3173.1,0.2,1.156,0.0147
NY-K6aKKCOE,[성인금융교육] 12편 - 금융투자상품 투자원칙,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2017-11-01T01:37:32Z,178,2305,14,0,"- 금융투자상품 투자에 적용되는 원칙은? 
투자에 따라 얻을 수 있는 이자수익이나 가격상승의 정도인 수익성, 원금이 안전하게 돌아올 가능성인 안정성, 현금으로 얼마나 빠르고 쉽게 바꿀 수 있는지 여부인 유동성, 그리고 투자자금의 성격과 투자자의 투자성향 등을 종합적으로 고려하여 자신에게 가장 적합한 투자 방식을 선택하여 실행해야 함",https://www.youtube.com/watch?v=NY-K6aKKCOE,쇼츠추정(61-180s),shorts_estimated,1,0,"투자, 금융투자",,35300,2017-11-01,2017,3173.2,0.7,0.607,0.0653
JT-VFYlGTO8,[성인금융교육] 11편 - 금융투자상품의 종류 및 특징,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2017-11-01T01:36:18Z,299,12350,113,4,"- 금융투자상품이란 무엇일까? 
금융투자상품은 예금과 달리 투자 결과에 따라 이익을 볼 수도 있고 손실을 입을 수도 있는 상품으로, 주식, 채권, 펀드 등이 있음. 각각의 금융투자상품들은 각기 다른 특징과 위험을 지니고 있어 사전에 관련 사항을 숙지하여야 함",https://www.youtube.com/watch?v=JT-VFYlGTO8,롱폼,longform,1,0,"주식, 투자, 펀드, 금융투자, 채권",,35300,2017-11-01,2017,3173.2,3.9,0.947,0.3499
3OvsUDnJ_RY,[성인금융교육] 8편 - 착오송금 시 대응방법,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2017-11-01T01:30:58Z,128,669,6,0,"- 혹시 송금을 잘못했을 때 어떻게 해야할까? 
착오송금을 예방하기 위해서는 이체를 하기 전에 수취인 정보를 다시 한번 꼭 확인하고 자주쓰는 입금계좌 기능을 활용. 만약 송금이 잘못되었다면 거래 금융회사 콜센터에 전화하여 반환청구",https://www.youtube.com/watch?v=3OvsUDnJ_RY,쇼츠추정(61-180s),shorts_estimated,1,0,계좌,,35300,2017-11-01,2017,3173.2,0.2,0.897,0.019
68DtpMSj59U,[성인금융교육] 1편 예금자보호대상 금융회사 및 금융상품 안내,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2017-10-31T00:49:37Z,130,4227,31,2,"- 예금자보호제도란 무엇일까? 
금융회사가 파산 등의 사유로 고객의 예금을 지급하지 못하게 되는 경우 정부가 예금과 이자를 합쳐 1인당 최고 5천만원 범위 내에서 예금액을 보장해주는 제도 

- 예금자 보호대상 금융회사 및 금융상품은?
은행, 보험·증권회사, 상호저축은행 등이 판매하는 만기에 원금의 지급이 보장되는 예금·적금 등에 해당하는 상품이 이에 해당",https://www.youtube.com/watch?v=68DtpMSj59U,쇼츠추정(61-180s),shorts_estimated,1,1,증권,보호,35300,2017-10-31,2017,3174.2,1.3,0.781,0.1197
